episode,timestep,reward
30279, 649200, 18.2409
30297, 649800, 21.8144
30319, 650400, 16.464
30337, 651000, 22.6994
30357, 651600, 16.9531
30376, 652200, 22.8716
30396, 652800, 18.5788
30416, 653400, 17.4815
30435, 654000, 17.5938
30454, 654600, 17.0284
30473, 655200, 20.1364
30493, 655800, 16.7961
30513, 656400, 20.1389
30533, 657000, 17.626
30551, 657600, 20.2396
30570, 658200, 21.1517
30589, 658800, 20.3316
30608, 659400, 21.7332
30626, 660000, 19.8239
30646, 660600, 18.4197
30664, 661200, 19.665
30683, 661800, 18.329
30701, 662400, 21.6927
30720, 663000, 20.6796
30739, 663600, 19.9207
30759, 664200, 19.0794
30781, 664800, 17.1429
30800, 665400, 19.1032
30819, 666000, 20.9246
30839, 666600, 19.1475
30858, 667200, 16.9231
30876, 667800, 22.2276
30894, 668400, 21.2365
30912, 669000, 24.1046
30931, 669600, 21.5414
30950, 670200, 20.8512
30970, 670800, 19.4802
30988, 671400, 20.9407
31008, 672000, 17.0955
31026, 672600, 21.8128
31043, 673200, 22.3245
31061, 673800, 23.1647
31079, 674400, 22.8074
31098, 675000, 20.1832
31116, 675600, 24.5326
31135, 676200, 19.4748
31155, 676800, 17.4365
31174, 677400, 20.2308
31192, 678000, 22.6254
31210, 678600, 21.7656
31229, 679200, 19.6788
31249, 679800, 20.2256
31269, 680400, 17.058
31288, 681000, 20.8941
31305, 681600, 22.6724
31323, 682200, 22.419
31341, 682800, 24.1227
31361, 683400, 19.8882
31379, 684000, 20.5481
31399, 684600, 17.2994
31419, 685200, 18.7343
31437, 685800, 21.5485
31455, 686400, 22.1546
31474, 687000, 20.9928
31493, 687600, 21.6662
31511, 688200, 21.9818
31530, 688800, 19.6625
31551, 689400, 14.6887
31569, 690000, 23.6578
31588, 690600, 20.2472
31607, 691200, 17.3974
31626, 691800, 20.1826
31645, 692400, 21.7065
31664, 693000, 17.3169
31682, 693600, 21.0509
31701, 694200, 19.8029
31721, 694800, 19.3366
31740, 695400, 15.8415
31759, 696000, 17.5219
31779, 696600, 19.406
31797, 697200, 21.188
31817, 697800, 19.0319
31836, 698400, 18.1752
31854, 699000, 21.0312
31872, 699600, 22.6599
31892, 700200, 18.1028
31911, 700800, 20.8426
31930, 701400, 20.2207
31948, 702000, 21.3853
31966, 702600, 20.2696
31985, 703200, 18.418
32003, 703800, 21.9881
32023, 704400, 15.989
32040, 705000, 21.8533
32059, 705600, 20.5504
32077, 706200, 21.3066
32096, 706800, 18.4042
32113, 707400, 22.5619
32132, 708000, 21.4368
32149, 708600, 23.2113
32167, 709200, 18.0634
32186, 709800, 21.0909
32205, 710400, 20.4044
32222, 711000, 22.2632
32242, 711600, 17.832
32260, 712200, 22.8564
32280, 712800, 16.3127
32298, 713400, 19.8846
32316, 714000, 23.1492
32335, 714600, 21.633
32352, 715200, 22.0649
32372, 715800, 18.097
32391, 716400, 19.8107
32409, 717000, 20.7206
32428, 717600, 19.7176
32446, 718200, 22.47
32464, 718800, 21.4557
32483, 719400, 19.2728
32502, 720000, 17.2133
32521, 720600, 18.3869
32540, 721200, 18.4008
32559, 721800, 16.7627
32576, 722400, 22.2248
32594, 723000, 18.3829
32614, 723600, 17.9994
32633, 724200, 18.084
32652, 724800, 20.5291
32671, 725400, 19.7121
32688, 726000, 20.4694
32706, 726600, 23.2386
32724, 727200, 22.9081
32743, 727800, 19.7473
32763, 728400, 14.4667
32782, 729000, 19.0958
32803, 729600, 16.0556
32822, 730200, 19.2831
32841, 730800, 20.9317
32860, 731400, 20.8864
32879, 732000, 18.4727
32897, 732600, 20.1192
32917, 733200, 17.977
32935, 733800, 20.1948
32954, 734400, 20.3048
32971, 735000, 22.2838
32991, 735600, 17.0954
33011, 736200, 18.1138
33030, 736800, 20.4306
33049, 737400, 20.9224
33067, 738000, 22.3362
33084, 738600, 22.2842
33102, 739200, 22.6929
33120, 739800, 19.6739
33138, 740400, 20.8886
33157, 741000, 20.8254
33176, 741600, 19.5897
33195, 742200, 19.489
33212, 742800, 24.0458
33230, 743400, 20.2695
33248, 744000, 23.0864
33265, 744600, 23.0913
33284, 745200, 20.5161
33304, 745800, 17.9098
33324, 746400, 18.9593
33342, 747000, 22.1099
33362, 747600, 20.0976
33381, 748200, 16.4672
33400, 748800, 20.7319
33418, 749400, 22.3321
33437, 750000, 18.4884
33455, 750600, 22.7619
33473, 751200, 21.5895
33492, 751800, 21.5898
33510, 752400, 23.2723
33527, 753000, 24.4518
33545, 753600, 21.6822
33564, 754200, 22.3466
33582, 754800, 22.1037
33601, 755400, 19.9817
33620, 756000, 21.012
33637, 756600, 24.0999
33656, 757200, 22.2929
33675, 757800, 21.039
33693, 758400, 23.0939
33712, 759000, 21.4934
33731, 759600, 19.1492
33750, 760200, 22.2689
33767, 760800, 21.1149
33786, 761400, 23.487
33804, 762000, 23.0662
33822, 762600, 23.4771
33840, 763200, 22.3496
33859, 763800, 21.9238
33878, 764400, 23.218
33897, 765000, 21.5495
33914, 765600, 25.0865
33933, 766200, 19.7331
33951, 766800, 19.3633
33970, 767400, 21.3985
33989, 768000, 18.7675
34008, 768600, 19.3751
34026, 769200, 22.5036
34044, 769800, 23.6297
34062, 770400, 22.8731
34083, 771000, 18.9113
34101, 771600, 23.9729
34121, 772200, 21.1917
34141, 772800, 19.8466
34159, 773400, 20.8855
34177, 774000, 23.5853
34196, 774600, 23.1887
34215, 775200, 19.7529
34233, 775800, 22.7183
34254, 776400, 18.8141
34273, 777000, 21.0911
34292, 777600, 22.4881
34312, 778200, 17.5292
34330, 778800, 22.3027
34348, 779400, 23.4903
34366, 780000, 22.3552
34387, 780600, 18.0072
34406, 781200, 22.9721
34426, 781800, 19.7492
34445, 782400, 21.9281
34464, 783000, 20.6191
34483, 783600, 21.5712
34502, 784200, 21.0381
34520, 784800, 22.1108
34539, 785400, 19.5617
34558, 786000, 20.5027
34576, 786600, 19.603
34595, 787200, 19.1174
34613, 787800, 23.5773
34632, 788400, 21.7654
34650, 789000, 21.78
34669, 789600, 22.8229
34687, 790200, 23.5822
34706, 790800, 21.9717
34724, 791400, 21.0386
34743, 792000, 19.6803
34761, 792600, 24.3667
34779, 793200, 22.8516
34797, 793800, 21.8542
34815, 794400, 22.2992
34834, 795000, 18.5038
34853, 795600, 21.2257
34871, 796200, 20.2661
34889, 796800, 24.6018
34907, 797400, 23.1426
34925, 798000, 22.318
34944, 798600, 20.4586
34963, 799200, 22.1482
34981, 799800, 21.4597
35000, 800400, 22.7997
35018, 801000, 24.1307
35035, 801600, 23.8614
35053, 802200, 22.034
35071, 802800, 22.5051
35090, 803400, 22.1178
35111, 804000, 17.7523
35130, 804600, 20.4319
35149, 805200, 19.9386
35168, 805800, 20.1469
35186, 806400, 20.198
35207, 807000, 19.5458
35225, 807600, 22.1908
35245, 808200, 19.9818
35265, 808800, 17.6148
35284, 809400, 19.1344
35303, 810000, 20.7788
35322, 810600, 22.9756
35339, 811200, 21.64
35357, 811800, 23.1435
35376, 812400, 22.0083
35393, 813000, 22.4722
35412, 813600, 22.7466
35430, 814200, 22.7568
35449, 814800, 21.1367
35467, 815400, 22.2695
35486, 816000, 17.4904
35504, 816600, 23.4327
35522, 817200, 23.7732
35539, 817800, 24.9779
35556, 818400, 23.6167
35575, 819000, 22.1921
35593, 819600, 22.6537
35610, 820200, 24.3584
35628, 820800, 22.3868
35646, 821400, 23.2874
35664, 822000, 24.3771
35682, 822600, 22.2735
35701, 823200, 22.0676
35720, 823800, 22.8508
35737, 824400, 24.2819
35756, 825000, 20.7592
35773, 825600, 22.7857
35791, 826200, 20.1245
35809, 826800, 22.2051
35828, 827400, 23.6121
35847, 828000, 22.3125
35865, 828600, 23.4439
35884, 829200, 21.4529
35904, 829800, 21.5164
35922, 830400, 22.2118
35940, 831000, 24.7749
35959, 831600, 22.4718
35978, 832200, 22.0891
35996, 832800, 19.8807
36016, 833400, 20.6076
36035, 834000, 21.9839
36053, 834600, 21.0829
36072, 835200, 21.5194
36091, 835800, 22.3017
36110, 836400, 18.8561
36129, 837000, 20.7401
36147, 837600, 23.5943
36165, 838200, 23.5039
36184, 838800, 22.4112
36203, 839400, 19.8066
36222, 840000, 22.4667
36242, 840600, 16.6469
36261, 841200, 20.7802
36280, 841800, 22.2317
36298, 842400, 22.3041
36316, 843000, 23.0962
36335, 843600, 21.1801
36353, 844200, 22.2534
36371, 844800, 20.2031
36390, 845400, 22.3037
36408, 846000, 22.2423
36427, 846600, 22.0182
36445, 847200, 22.3697
36463, 847800, 22.0635
36484, 848400, 17.95
36503, 849000, 21.6503
36522, 849600, 20.892
36541, 850200, 22.3646
36559, 850800, 22.1786
36579, 851400, 20.5405
36597, 852000, 23.5008
36615, 852600, 22.401
36633, 853200, 22.3574
36651, 853800, 24.3557
36670, 854400, 21.2571
36688, 855000, 24.2603
36708, 855600, 19.6711
36727, 856200, 20.0359
36747, 856800, 21.3523
36766, 857400, 19.9553
36784, 858000, 20.0411
36803, 858600, 19.2433
36822, 859200, 21.935
36842, 859800, 18.9205
36861, 860400, 18.6726
36880, 861000, 22.4633
36898, 861600, 22.3538
36917, 862200, 18.8749
36936, 862800, 21.9278
36955, 863400, 21.751
36973, 864000, 21.0144
36993, 864600, 20.3518
37013, 865200, 18.3594
37032, 865800, 21.3661
37051, 866400, 23.3489
37070, 867000, 21.7723
37090, 867600, 17.6633
37108, 868200, 24.044
37127, 868800, 24.2059
37145, 869400, 21.8306
37163, 870000, 23.7461
37181, 870600, 21.9181
37201, 871200, 19.7146
37221, 871800, 21.4432
37240, 872400, 21.594
37259, 873000, 20.3366
37278, 873600, 22.9143
37297, 874200, 20.746
37316, 874800, 22.5179
37334, 875400, 24.4022
37352, 876000, 24.3615
37371, 876600, 23.4577
37390, 877200, 23.0733
37408, 877800, 22.3435
37430, 878400, 18.55
37449, 879000, 22.8565
37467, 879600, 22.777
37488, 880200, 21.812
37509, 880800, 17.5718
37529, 881400, 20.1867
37547, 882000, 21.151
37566, 882600, 23.549
37585, 883200, 21.5427
37603, 883800, 24.3844
37622, 884400, 23.1348
37642, 885000, 22.1198
37661, 885600, 21.5733
37680, 886200, 23.6417
37698, 886800, 24.0556
37718, 887400, 22.9398
37738, 888000, 23.1217
37756, 888600, 23.0648
37776, 889200, 19.8838
37796, 889800, 20.3864
37816, 890400, 19.9836
37838, 891000, 16.8982
37857, 891600, 20.2663
37878, 892200, 20.279
37896, 892800, 23.0741
37916, 893400, 21.3858
37934, 894000, 21.6917
37954, 894600, 16.7879
37974, 895200, 20.6224
37994, 895800, 21.3744
38013, 896400, 23.0732
38032, 897000, 19.9015
38052, 897600, 21.7597
38071, 898200, 21.2301
38089, 898800, 24.4312
38108, 899400, 21.1277
38128, 900000, 20.4053
38148, 900600, 17.8996
38166, 901200, 24.4776
38185, 901800, 23.2601
38204, 902400, 20.0845
38223, 903000, 21.8555
38242, 903600, 21.8012
38260, 904200, 23.3949
38279, 904800, 20.6607
38297, 905400, 24.7278
38316, 906000, 24.7906
38335, 906600, 18.855
38352, 907200, 24.3588
38371, 907800, 23.7051
38390, 908400, 23.3958
38408, 909000, 21.6094
38426, 909600, 21.8705
38444, 910200, 21.2256
38462, 910800, 21.8178
38481, 911400, 20.9932
38500, 912000, 22.6041
38518, 912600, 22.8155
38537, 913200, 21.8798
38555, 913800, 22.4192
38573, 914400, 23.796
38593, 915000, 21.5811
38611, 915600, 23.496
38629, 916200, 21.64
38647, 916800, 21.7544
38665, 917400, 23.6737
38683, 918000, 25.0228
38701, 918600, 24.327
38720, 919200, 22.1494
38739, 919800, 20.1686
38758, 920400, 21.6285
38776, 921000, 19.733
38794, 921600, 25.1513
38812, 922200, 22.4341
38830, 922800, 21.9175
38848, 923400, 22.9001
38866, 924000, 22.9369
38884, 924600, 22.5776
38903, 925200, 21.7979
38920, 925800, 23.2007
38939, 926400, 21.0918
38957, 927000, 21.5066
38975, 927600, 20.9884
38994, 928200, 21.0489
39012, 928800, 23.6607
39029, 929400, 24.1585
39048, 930000, 18.0544
39067, 930600, 18.7834
39085, 931200, 23.1252
39104, 931800, 20.8073
39124, 932400, 18.9586
39143, 933000, 20.5091
39161, 933600, 21.3692
39178, 934200, 25.0297
39196, 934800, 24.3852
39213, 935400, 23.5416
39232, 936000, 18.3517
39250, 936600, 24.2466
39268, 937200, 20.927
39287, 937800, 22.5011
39306, 938400, 21.3474
39324, 939000, 22.2174
39343, 939600, 18.7492
39360, 940200, 25.325
39378, 940800, 21.5515
39397, 941400, 19.2593
39415, 942000, 19.1924
39434, 942600, 21.2687
39451, 943200, 22.899
39470, 943800, 21.5623
39490, 944400, 16.7351
39508, 945000, 22.3119
39526, 945600, 22.1645
39544, 946200, 23.2184
39563, 946800, 20.26
39581, 947400, 21.9287
39598, 948000, 22.6018
39616, 948600, 23.0573
39634, 949200, 23.567
39655, 949800, 18.8156
39673, 950400, 22.6863
39690, 951000, 22.3128
39708, 951600, 22.1724
39726, 952200, 22.9134
39745, 952800, 20.9445
39761, 953400, 20.5712
39778, 954000, 23.5647
39795, 954600, 24.7637
39812, 955200, 24.4489
39830, 955800, 19.8975
39848, 956400, 23.157
39866, 957000, 20.4585
39884, 957600, 15.9917
39902, 958200, 23.3247
39918, 958800, 24.4326
39935, 959400, 23.8261
39953, 960000, 21.9772
39969, 960600, 24.4267
39986, 961200, 24.3142
40004, 961800, 21.65
40022, 962400, 21.1778
40039, 963000, 23.4772
40056, 963600, 24.0528
40074, 964200, 19.0529
40091, 964800, 22.8542
40109, 965400, 24.2388
40125, 966000, 24.7811
40143, 966600, 23.6506
40161, 967200, 18.4093
40179, 967800, 23.2304
40196, 968400, 24.1004
40214, 969000, 20.1086
40233, 969600, 17.8981
40250, 970200, 23.7801
40267, 970800, 21.0199
40285, 971400, 21.6959
40302, 972000, 22.4328
40320, 972600, 21.0085
40337, 973200, 22.1074
40356, 973800, 22.0801
40373, 974400, 23.3785
40392, 975000, 19.9989
40409, 975600, 24.4075
40426, 976200, 21.775
40444, 976800, 22.2488
40462, 977400, 19.9799
40481, 978000, 21.4767
40499, 978600, 24.1997
40517, 979200, 22.4129
40534, 979800, 22.9734
40552, 980400, 22.7132
40570, 981000, 23.1511
40586, 981600, 25.2716
40604, 982200, 23.2186
40624, 982800, 19.7248
40641, 983400, 24.5401
40660, 984000, 21.1375
40678, 984600, 23.3393
40699, 985200, 16.2452
40717, 985800, 18.9564
40734, 986400, 25.256
40752, 987000, 22.5655
40769, 987600, 22.2433
40788, 988200, 21.171
40806, 988800, 20.6464
40823, 989400, 23.3652
40841, 990000, 22.603
40860, 990600, 18.8483
40877, 991200, 21.3972
40894, 991800, 23.2474
40913, 992400, 19.275
40931, 993000, 21.2813
40948, 993600, 22.8268
40966, 994200, 21.2941
40984, 994800, 20.9493
41002, 995400, 20.7048
41019, 996000, 24.239
41036, 996600, 23.3072
41053, 997200, 21.7337
41070, 997800, 20.4429
41088, 998400, 21.1782
41105, 999000, 24.9192
41123, 999600, 24.2637
41140, 1000200, 22.2672
41158, 1000800, 23.2503
41176, 1001400, 20.4366
41193, 1002000, 23.9809
41211, 1002600, 22.5732
41228, 1003200, 22.703
41245, 1003800, 25.4149
41262, 1004400, 25.3848
41279, 1005000, 23.9456
41297, 1005600, 23.6651
41314, 1006200, 23.7051
41333, 1006800, 21.6634
41351, 1007400, 23.885
41369, 1008000, 24.3577
41386, 1008600, 24.715
41403, 1009200, 24.5801
41421, 1009800, 21.4116
41439, 1010400, 23.7878
41458, 1011000, 20.8692
41475, 1011600, 24.6284
41493, 1012200, 24.7809
41511, 1012800, 22.9753
41528, 1013400, 24.3042
41546, 1014000, 23.0356
41564, 1014600, 24.6552
41583, 1015200, 22.4676
41602, 1015800, 23.0039
41619, 1016400, 22.9059
41637, 1017000, 22.0682
41656, 1017600, 19.9143
41674, 1018200, 23.3133
41692, 1018800, 22.7733
41711, 1019400, 21.2773
41729, 1020000, 22.9803
41748, 1020600, 22.7851
41767, 1021200, 20.6225
41785, 1021800, 23.8557
41802, 1022400, 24.4628
41819, 1023000, 25.9728
41838, 1023600, 20.3019
41856, 1024200, 21.7062
41874, 1024800, 23.002
41892, 1025400, 18.8134
41910, 1026000, 21.9855
41928, 1026600, 24.5617
41946, 1027200, 24.4462
41964, 1027800, 21.8167
41981, 1028400, 23.8788
41999, 1029000, 22.6757
42016, 1029600, 24.8324
42034, 1030200, 23.0778
42052, 1030800, 21.0228
42070, 1031400, 22.4383
42089, 1032000, 21.6663
42107, 1032600, 22.8633
42125, 1033200, 21.8256
42145, 1033800, 20.7296
42163, 1034400, 19.8404
42180, 1035000, 24.745
42198, 1035600, 24.2002
42216, 1036200, 23.5848
42235, 1036800, 22.9086
42252, 1037400, 22.3567
42271, 1038000, 25.5407
42289, 1038600, 21.7052
42307, 1039200, 24.7923
42325, 1039800, 22.1032
42344, 1040400, 20.1155
42361, 1041000, 24.4945
42381, 1041600, 19.3006
42399, 1042200, 24.0626
42416, 1042800, 24.0029
42435, 1043400, 24.108
42454, 1044000, 21.4467
42471, 1044600, 22.4439
42490, 1045200, 18.7688
42508, 1045800, 23.8709
42526, 1046400, 23.499
42543, 1047000, 24.8889
42560, 1047600, 22.9179
42577, 1048200, 25.711
42595, 1048800, 22.4065
42614, 1049400, 23.1239
42631, 1050000, 24.203
42648, 1050600, 24.8027
42666, 1051200, 21.047
42684, 1051800, 23.7419
42701, 1052400, 24.4728
42717, 1053000, 25.2263
42734, 1053600, 23.4933
42751, 1054200, 24.606
42768, 1054800, 23.3487
42785, 1055400, 21.1913
42803, 1056000, 23.5686
42821, 1056600, 20.8924
42838, 1057200, 22.1887
42856, 1057800, 22.2678
42873, 1058400, 22.0022
42891, 1059000, 22.3167
42909, 1059600, 21.4049
42927, 1060200, 21.4398
42946, 1060800, 21.8066
42963, 1061400, 21.9819
42980, 1062000, 23.6275
42997, 1062600, 21.0216
43014, 1063200, 22.5107
43032, 1063800, 19.8302
43049, 1064400, 23.9373
43066, 1065000, 24.0748
43083, 1065600, 23.0865
43100, 1066200, 24.5748
43117, 1066800, 21.7309
43135, 1067400, 23.19
43152, 1068000, 22.819
43169, 1068600, 23.8771
43186, 1069200, 25.9971
43205, 1069800, 21.0067
43223, 1070400, 23.209
43241, 1071000, 23.1327
43259, 1071600, 22.2041
43277, 1072200, 24.4387
43296, 1072800, 18.947
43314, 1073400, 24.5203
43331, 1074000, 23.4404
43349, 1074600, 25.1567
43366, 1075200, 21.5379
43384, 1075800, 21.3127
43402, 1076400, 23.1653
43421, 1077000, 20.4634
43439, 1077600, 23.9677
43456, 1078200, 23.4739
43475, 1078800, 23.0423
43492, 1079400, 25.259
43509, 1080000, 22.3849
43527, 1080600, 24.4502
43545, 1081200, 22.3284
43563, 1081800, 21.7017
43582, 1082400, 24.2753
43602, 1083000, 20.2793
43621, 1083600, 20.7957
43639, 1084200, 24.3795
43657, 1084800, 24.8249
43674, 1085400, 19.5176
43693, 1086000, 22.5114
43712, 1086600, 21.4126
43730, 1087200, 24.2214
43749, 1087800, 22.3196
43767, 1088400, 23.7966
43784, 1089000, 22.9759
43801, 1089600, 25.357
43819, 1090200, 22.4822
43837, 1090800, 25.4484
43854, 1091400, 23.1332
43873, 1092000, 21.4452
43891, 1092600, 22.5673
43908, 1093200, 22.7116
43926, 1093800, 22.11
43946, 1094400, 18.8857
43964, 1095000, 20.3935
43983, 1095600, 20.2052
44001, 1096200, 23.6681
44019, 1096800, 21.9593
44037, 1097400, 22.7427
44055, 1098000, 21.9489
44074, 1098600, 20.2633
44091, 1099200, 23.6179
44110, 1099800, 22.8334
44128, 1100400, 20.303
44147, 1101000, 23.3129
44164, 1101600, 19.9759
44181, 1102200, 20.9908
44198, 1102800, 24.0074
44217, 1103400, 20.7754
44235, 1104000, 22.4872
44253, 1104600, 23.203
44272, 1105200, 20.6174
44290, 1105800, 23.0818
44309, 1106400, 22.051
44328, 1107000, 21.552
44346, 1107600, 23.7182
44365, 1108200, 21.7824
44382, 1108800, 22.8311
44400, 1109400, 22.8276
44418, 1110000, 19.3275
44436, 1110600, 23.0292
44454, 1111200, 23.9816
44471, 1111800, 24.5712
44489, 1112400, 23.9264
44507, 1113000, 24.4356
44524, 1113600, 23.7264
44542, 1114200, 24.5829
44560, 1114800, 22.8906
44578, 1115400, 23.9497
44597, 1116000, 20.616
44614, 1116600, 22.3266
44633, 1117200, 20.5316
44650, 1117800, 24.1493
44668, 1118400, 22.0259
44686, 1119000, 20.515
44704, 1119600, 21.01
44722, 1120200, 24.3128
44740, 1120800, 22.2998
44757, 1121400, 22.7559
44775, 1122000, 23.8002
44792, 1122600, 24.183
44810, 1123200, 24.2287
44828, 1123800, 23.1124
44848, 1124400, 20.2681
44866, 1125000, 19.4358
44883, 1125600, 24.5418
44901, 1126200, 22.3184
44918, 1126800, 22.8803
44936, 1127400, 23.8579
44954, 1128000, 23.2738
44971, 1128600, 22.0041
44989, 1129200, 24.6603
45006, 1129800, 23.6757
45023, 1130400, 24.0309
45040, 1131000, 23.7838
45058, 1131600, 23.2194
45075, 1132200, 24.2534
45092, 1132800, 23.2083
45109, 1133400, 23.5823
45126, 1134000, 23.692
45143, 1134600, 22.9775
45160, 1135200, 25.3531
45176, 1135800, 24.9707
45194, 1136400, 24.4641
45211, 1137000, 24.3091
45230, 1137600, 19.0858
45246, 1138200, 25.0377
45264, 1138800, 24.0602
45281, 1139400, 24.8781
45297, 1140000, 24.6347
45314, 1140600, 22.8006
45332, 1141200, 22.0181
45348, 1141800, 23.7312
45365, 1142400, 24.7412
45382, 1143000, 24.3951
45400, 1143600, 21.6702
45417, 1144200, 23.9377
45434, 1144800, 23.2627
45452, 1145400, 24.6473
45469, 1146000, 23.7892
45487, 1146600, 22.3783
45504, 1147200, 23.5546
45522, 1147800, 24.3329
45540, 1148400, 23.098
45556, 1149000, 25.0727
45574, 1149600, 24.4089
45593, 1150200, 21.856
45610, 1150800, 22.4039
45627, 1151400, 23.836
45645, 1152000, 24.1674
45662, 1152600, 25.0954
45681, 1153200, 23.0989
45698, 1153800, 24.775
45715, 1154400, 23.436
45732, 1155000, 19.5777
45750, 1155600, 25.0993
45768, 1156200, 21.2357
45786, 1156800, 23.7852
45804, 1157400, 23.2093
45821, 1158000, 22.1004
45839, 1158600, 22.9464
45857, 1159200, 23.5493
45875, 1159800, 22.6904
45892, 1160400, 22.2637
45911, 1161000, 22.3758
45931, 1161600, 19.4282
45949, 1162200, 24.0395
45966, 1162800, 23.5741
45983, 1163400, 25.2355
46002, 1164000, 23.2065
46019, 1164600, 23.9465
46037, 1165200, 23.0895
46055, 1165800, 23.9935
46072, 1166400, 22.9978
46090, 1167000, 22.3604
46108, 1167600, 24.001
46126, 1168200, 25.2928
46144, 1168800, 24.3385
46161, 1169400, 24.462
46179, 1170000, 23.8648
46196, 1170600, 24.1691
46215, 1171200, 20.8241
46232, 1171800, 23.9308
46251, 1172400, 21.9546
46269, 1173000, 22.9444
46287, 1173600, 24.5929
46305, 1174200, 24.104
46322, 1174800, 24.6853
46339, 1175400, 24.3142
46357, 1176000, 24.4301
46376, 1176600, 22.5448
46395, 1177200, 20.1001
46414, 1177800, 23.0841
46432, 1178400, 23.8207
46450, 1179000, 23.1255
46468, 1179600, 24.3826
46487, 1180200, 21.8187
46506, 1180800, 19.7109
46524, 1181400, 20.9479
46542, 1182000, 23.7091
46560, 1182600, 23.0372
46579, 1183200, 20.5019
46598, 1183800, 24.3231
46615, 1184400, 22.3592
46635, 1185000, 20.4258
46653, 1185600, 23.3465
46672, 1186200, 24.4397
46689, 1186800, 23.1538
46708, 1187400, 22.2635
46727, 1188000, 18.4793
46746, 1188600, 19.2474
46765, 1189200, 21.6008
46783, 1189800, 21.3536
46801, 1190400, 23.3278
46820, 1191000, 22.5676
46838, 1191600, 20.781
46856, 1192200, 24.0569
46874, 1192800, 24.0933
46892, 1193400, 21.6593
46910, 1194000, 22.6275
46928, 1194600, 23.1566
46946, 1195200, 23.053
46965, 1195800, 20.7202
46983, 1196400, 23.2625
47001, 1197000, 23.3997
47019, 1197600, 25.2769
47037, 1198200, 23.2235
47055, 1198800, 23.8938
47074, 1199400, 24.5548
47091, 1200000, 23.7943
47109, 1200600, 23.9105
47127, 1201200, 23.3436
47146, 1201800, 22.9501
47165, 1202400, 19.9219
47183, 1203000, 23.2918
47202, 1203600, 24.1195
47221, 1204200, 22.6794
47239, 1204800, 24.4265
47258, 1205400, 22.4825
47277, 1206000, 21.968
47296, 1206600, 21.7405
47315, 1207200, 21.9812
47332, 1207800, 25.2644
47349, 1208400, 24.696
47367, 1209000, 22.6376
47385, 1209600, 25.1788
47403, 1210200, 25.0237
47422, 1210800, 21.8458
47440, 1211400, 22.4915
47458, 1212000, 24.412
47477, 1212600, 20.7771
47495, 1213200, 23.0829
47513, 1213800, 22.3664
47532, 1214400, 24.2031
47550, 1215000, 24.4679
47568, 1215600, 25.2548
47587, 1216200, 22.8209
47606, 1216800, 20.6543
47625, 1217400, 23.9032
47645, 1218000, 22.1302
47665, 1218600, 20.0958
47684, 1219200, 22.5503
47704, 1219800, 23.8593
47723, 1220400, 23.3829
47743, 1221000, 21.4762
47762, 1221600, 19.5392
47782, 1222200, 21.3448
47800, 1222800, 23.7774
47820, 1223400, 21.2265
47837, 1224000, 24.0006
47856, 1224600, 22.1119
47874, 1225200, 24.4699
47892, 1225800, 20.4608
47911, 1226400, 23.1587
47931, 1227000, 18.7506
47950, 1227600, 23.6714
47969, 1228200, 19.4975
47989, 1228800, 22.6353
48007, 1229400, 21.0103
48026, 1230000, 23.1794
48045, 1230600, 22.2308
48063, 1231200, 23.9159
48082, 1231800, 24.2301
48102, 1232400, 19.1937
48120, 1233000, 23.2004
48139, 1233600, 23.8654
48157, 1234200, 22.3917
48176, 1234800, 19.045
48194, 1235400, 25.1088
48212, 1236000, 24.533
48232, 1236600, 22.549
48250, 1237200, 25.004
48268, 1237800, 22.3042
48288, 1238400, 19.6834
48308, 1239000, 20.9662
48326, 1239600, 23.2439
48345, 1240200, 23.6442
48364, 1240800, 22.9836
48382, 1241400, 23.0986
48401, 1242000, 20.5111
48419, 1242600, 25.0472
48437, 1243200, 22.3813
48456, 1243800, 22.4741
48475, 1244400, 23.116
48494, 1245000, 23.189
48512, 1245600, 23.8714
48531, 1246200, 22.5101
48549, 1246800, 22.2509
48567, 1247400, 24.1776
48585, 1248000, 23.9961
48604, 1248600, 20.4053
48623, 1249200, 21.3036
48643, 1249800, 21.3783
48661, 1250400, 24.3534
48680, 1251000, 24.3644
48698, 1251600, 24.9376
48716, 1252200, 24.6594
48735, 1252800, 24.9578
48753, 1253400, 24.5127
48772, 1254000, 21.2438
48790, 1254600, 22.4902
48808, 1255200, 25.3164
48826, 1255800, 24.32
48844, 1256400, 24.6417
48863, 1257000, 23.8482
48881, 1257600, 25.1304
48901, 1258200, 22.448
48919, 1258800, 23.1514
48937, 1259400, 25.0537
48956, 1260000, 24.177
48974, 1260600, 24.5384
48992, 1261200, 24.9333
49012, 1261800, 23.6608
49030, 1262400, 24.3307
49049, 1263000, 23.3059
49067, 1263600, 24.181
49086, 1264200, 23.975
49105, 1264800, 23.3616
49124, 1265400, 22.9175
49143, 1266000, 25.1405
49162, 1266600, 22.6869
49182, 1267200, 24.2667
49200, 1267800, 25.1291
49219, 1268400, 24.5328
49238, 1269000, 22.5981
49258, 1269600, 22.9278
49276, 1270200, 24.7373
49296, 1270800, 23.1742
49315, 1271400, 23.7918
49334, 1272000, 21.8796
49354, 1272600, 23.2649
49373, 1273200, 22.2976
49390, 1273800, 25.2225
49409, 1274400, 24.9471
49427, 1275000, 25.0726
49446, 1275600, 23.7851
49464, 1276200, 23.8074
49483, 1276800, 23.624
49502, 1277400, 23.9234
49520, 1278000, 24.7057
